trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",25,0,-159.12479732891717,"{0: 13, 1: 5, 2: 3, 3: 2, 4: 2}",0
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",25,0,-116.54955353283283,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,0,-192.42363052989325,"{0: 9, 1: 4, 2: 2, 3: 2, 4: 3}",0
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,0,-83.96533902429833,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,0,-13.160289162412845,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",35,0,-100.30649444207776,"{0: 22, 1: 3, 2: 9, 3: 1, 4: 0}",0
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",20,0,-105.08146279586526,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,0,-121.52130508527702,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",20,0,-55.60615779565603,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
928,False,"{'a': 0.002, 'e': 0.156609473870183}",25,10,-74.03291161237922,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",20,0,-111.75519820034374,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",30,0,-126.98929940986034,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,0,-55.98101129434053,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",20,0,-135.95432658547858,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",35,0,-130.1740443033456,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,0,-166.27484426676978,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",30,0,-122.08795914454963,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",25,14,-12.92186463452239,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",20,0,-188.36598409509523,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",20,0,-48.964544501692046,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",30,0,-45.454564362235566,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",30,0,-179.62515391484004,"{0: 19, 1: 4, 2: 2, 3: 2, 4: 3}",0
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",25,0,-95.53361603635939,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,0,-63.60407720730703,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",20,0,-88.75315904436563,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",25,0,-74.17566890287856,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,0,-74.11014933143686,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",20,0,-100.34913896173578,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",25,0,-124.6112931799066,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,0,-87.5086755524869,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,2,-65.43806094506363,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",25,8,-57.49138141907808,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",25,0,-117.49076346604927,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",30,0,-276.2554417375187,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 5}",0
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,0,-78.25498751814567,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",30,8,-34.99495045126759,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",20,10,-79.25067041494758,"{0: 5, 1: 2, 2: 0, 3: 2, 4: 1}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",20,0,-52.05168505166422,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",25,0,-46.268741309324405,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",25,0,-135.1793446734914,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",20,0,-119.448595928659,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",35,16,-18.641648626981247,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",20,0,-75.57084852851149,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",20,0,-128.9584868088351,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",25,0,-127.37128318621303,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",20,0,-118.53252678137794,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",20,0,-67.12562137981743,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",30,0,-145.69289993544848,"{0: 17, 1: 5, 2: 4, 3: 3, 4: 1}",0
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",35,0,-216.7545330724444,"{0: 21, 1: 2, 2: 7, 3: 2, 4: 3}",0
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",20,0,-172.47395677542562,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,19,3.131301558033405,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",20,0,-161.38848761458246,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",35,0,-240.97696773805984,"{0: 20, 1: 3, 2: 6, 3: 2, 4: 4}",0
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",30,0,-169.98080093335565,"{0: 18, 1: 4, 2: 3, 3: 3, 4: 2}",0
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,0,-105.07748732432599,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",25,5,-176.44049674067497,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",20,0,-117.8439984805467,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,0,-120.48078363340139,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,0,-123.30995682128861,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,0,-226.63242062250188,"{0: 8, 1: 4, 2: 2, 3: 2, 4: 4}",0
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",20,0,-72.07061189370172,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",20,0,-159.86225613964686,"{0: 10, 1: 5, 2: 2, 3: 0, 4: 3}",0
981,False,"{'a': 0.002, 'e': 0.140858420921045}",20,0,-83.47648485384926,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",20,0,-74.5866494090774,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",20,0,-87.92426757366138,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,0,-26.626581634312362,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",25,6,-89.92297093080249,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 1}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",20,0,-96.32596406144515,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",25,0,-55.091347584862525,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
988,False,"{'a': 0.002, 'e': 0.138900142958987}",25,0,-68.05111526250278,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",25,0,-147.00403432564846,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",35,0,-173.9414688759446,"{0: 23, 1: 3, 2: 6, 3: 0, 4: 3}",0
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",20,0,-113.53063513912993,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",20,0,-130.9607899387406,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",20,0,-53.92010371282227,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",20,0,-122.60933975425937,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",25,0,-143.79430294307474,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",25,8,-143.47983688967295,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 3}",1
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",25,0,-153.63305437115847,"{0: 15, 1: 5, 2: 1, 3: 1, 4: 3}",0
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",25,0,-90.95311151023051,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
999,False,"{'a': 0.002, 'e': 0.13587770849684613}",20,0,-88.75133883797534,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1000,False,"{'a': 0.002, 'e': 0.1356062246541897}",25,0,-207.03307122561372,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
1001,False,"{'a': 0.002, 'e': 0.1353352832366127}",20,0,-31.460305066046974,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1002,False,"{'a': 0.002, 'e': 0.13506488316034906}",25,0,-149.0089863908712,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
1003,False,"{'a': 0.002, 'e': 0.1347950233437982}",20,2,-17.333858445468866,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.1345257027075204}",25,0,-95.80123485065093,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
1005,False,"{'a': 0.002, 'e': 0.13425692017423285}",20,10,-11.920822737628049,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1006,False,"{'a': 0.002, 'e': 0.13398867466880493}",20,0,-145.54591231345978,"{0: 7, 1: 4, 2: 5, 3: 4, 4: 0}",0
1007,False,"{'a': 0.002, 'e': 0.1337209651182544}",20,0,-20.369348455516157,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1008,False,"{'a': 0.002, 'e': 0.1334537904517426}",25,0,-206.951555398035,"{0: 9, 1: 6, 2: 7, 3: 0, 4: 3}",0
1009,False,"{'a': 0.002, 'e': 0.1331871496005706}",30,0,-89.98658504716967,"{0: 17, 1: 6, 2: 6, 3: 1, 4: 0}",0
1010,False,"{'a': 0.002, 'e': 0.13292104149817452}",30,0,-143.86055358993212,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
1011,False,"{'a': 0.002, 'e': 0.13265546508012172}",20,0,-114.98789873529958,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1012,False,"{'a': 0.002, 'e': 0.13239041928410605}",35,0,-221.404883877793,"{0: 22, 1: 3, 2: 6, 3: 0, 4: 4}",0
1013,False,"{'a': 0.002, 'e': 0.1321259030499441}",25,0,-176.5176702992115,"{0: 15, 1: 2, 2: 2, 3: 4, 4: 2}",0
1014,False,"{'a': 0.002, 'e': 0.13186191531957048}",25,0,-160.69632681032888,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
1015,False,"{'a': 0.002, 'e': 0.131598455037034}",25,9,-78.91740996250627,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
1016,False,"{'a': 0.002, 'e': 0.13133552114849303}",20,12,-36.36938738671511,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1017,False,"{'a': 0.002, 'e': 0.13107311260221188}",25,0,-179.45692036056798,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 3}",0
1018,False,"{'a': 0.002, 'e': 0.13081122834855582}",30,0,-167.52305401064828,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
1019,False,"{'a': 0.002, 'e': 0.13054986733998764}",25,0,-116.97135169643691,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
1020,False,"{'a': 0.002, 'e': 0.13028902853106283}",20,0,-122.46043924192341,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1021,False,"{'a': 0.002, 'e': 0.1300287108784259}",25,0,-107.67767210066343,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
1022,False,"{'a': 0.002, 'e': 0.1297689133408058}",20,0,-81.91897560817475,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1023,False,"{'a': 0.002, 'e': 0.12950963487901218}",25,0,-130.48830587523207,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
1024,False,"{'a': 0.002, 'e': 0.12925087445593067}",30,17,-25.532329334176048,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
1025,False,"{'a': 0.002, 'e': 0.1289926310365194}",20,0,-35.62750346628516,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1026,False,"{'a': 0.002, 'e': 0.12873490358780423}",20,0,-191.97480213712487,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
1027,False,"{'a': 0.002, 'e': 0.12847769107887502}",25,0,-89.44628795644839,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
1028,False,"{'a': 0.002, 'e': 0.1282209924808815}",20,2,-42.40640366861445,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.1279648067670288}",25,0,-114.86208817061974,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
1030,False,"{'a': 0.002, 'e': 0.12770913291257383}",25,0,-153.44371600018704,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
1031,False,"{'a': 0.002, 'e': 0.12745396989482075}",20,0,-89.66655554972309,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
1032,False,"{'a': 0.002, 'e': 0.1271993166931172}",25,10,-76.2824208501382,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
1033,False,"{'a': 0.002, 'e': 0.12694517228885002}",25,0,-148.13562254080972,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
1034,False,"{'a': 0.002, 'e': 0.1266915356654413}",25,0,-128.79016909914154,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
1035,False,"{'a': 0.002, 'e': 0.1264384058083441}",25,0,-70.57204672627866,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
1036,False,"{'a': 0.002, 'e': 0.12618578170503877}",35,23,13.382568449342717,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.002, 'e': 0.12593366234502845}",25,13,-10.192473024674609,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.1256820467198355}",20,0,-119.32108723141901,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
1039,False,"{'a': 0.002, 'e': 0.12543093382299692}",20,9,-20.184927048220278,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.12518032265006093}",20,0,-8.350560737519396,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1041,False,"{'a': 0.002, 'e': 0.12493021219858241}",20,0,-63.13571364575425,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
1042,False,"{'a': 0.002, 'e': 0.12468060146811931}",30,0,-63.463487893664244,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",1
1043,False,"{'a': 0.002, 'e': 0.12443148946022826}",20,0,-107.40046719839691,"{0: 11, 1: 2, 2: 3, 3: 4, 4: 0}",0
1044,False,"{'a': 0.002, 'e': 0.12418287517846102}",20,7,-64.22448183647514,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 1}",1
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",20,5,-145.26820582445595,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 3}",1
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",20,0,-86.12551203541234,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",25,0,-136.44041629164838,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",30,0,-212.54478524335792,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",0
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",20,0,-102.20810140370713,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",30,0,-112.23311367551213,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",20,0,-54.75601671053756,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",35,0,-277.8725501458101,"{0: 18, 1: 5, 2: 5, 3: 3, 4: 4}",0
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",25,11,-27.97565240092861,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",30,0,-194.222024780319,"{0: 16, 1: 3, 2: 6, 3: 3, 4: 2}",0
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",30,0,-121.1361016943236,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",25,0,-76.13882248452038,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",20,9,-54.63141210672684,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",30,0,-91.07448540504728,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",25,0,-123.03093312182148,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",20,0,-16.66821117387207,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",20,0,-26.45796873073446,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",30,0,-171.54347083678243,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",35,0,-103.07072851701233,"{0: 21, 1: 3, 2: 11, 3: 0, 4: 0}",0
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",35,0,-292.3223898889381,"{0: 18, 1: 3, 2: 6, 3: 4, 4: 4}",0
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",25,0,-140.88775883241706,"{0: 12, 1: 2, 2: 9, 3: 1, 4: 1}",0
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",25,0,-97.14029338063493,"{0: 16, 1: 5, 2: 1, 3: 2, 4: 1}",0
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",30,8,-187.05680083761305,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 4}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",25,14,3.7866167354873586,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",20,0,-89.59593262926396,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",20,9,-15.979430660764722,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1071,False,"{'a': 0.002, 'e': 0.11765484302177918}",25,0,-100.49882028609015,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
1072,False,"{'a': 0.002, 'e': 0.11741976848862698}",30,0,-251.58402589110332,"{0: 14, 1: 4, 2: 5, 3: 4, 4: 3}",1
1073,False,"{'a': 0.002, 'e': 0.11718516363470523}",30,0,-134.09917923097228,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
1074,False,"{'a': 0.002, 'e': 0.11695102752159432}",35,0,-236.95448349681863,"{0: 22, 1: 2, 2: 5, 3: 2, 4: 4}",0
1075,False,"{'a': 0.002, 'e': 0.11671735921274938}",30,0,-103.1382744091513,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",0
1076,False,"{'a': 0.002, 'e': 0.11648415777349697}",20,0,-109.76685245341208,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
1077,False,"{'a': 0.002, 'e': 0.11625142227103091}",20,16,7.404233821992851,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.002, 'e': 0.116019151774409}",30,10,-92.54120943155137,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.1157873453545488}",25,0,-169.48123733402133,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
1080,False,"{'a': 0.002, 'e': 0.11555600208422448}",25,0,-25.77027271589985,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
1081,False,"{'a': 0.002, 'e': 0.11532512103806251}",30,0,-110.72813929943158,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
1082,False,"{'a': 0.002, 'e': 0.11509470129253851}",25,0,-129.14733112353764,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1083,False,"{'a': 0.002, 'e': 0.11486474192597308}",25,0,-118.14718856228986,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
1084,False,"{'a': 0.002, 'e': 0.11463524201852858}",35,0,-172.80560314795122,"{0: 19, 1: 8, 2: 5, 3: 1, 4: 2}",0
1085,False,"{'a': 0.002, 'e': 0.11440620065220493}",20,0,-29.9017712785549,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1086,False,"{'a': 0.002, 'e': 0.1141776169108365}",20,0,-65.0381175732702,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1087,False,"{'a': 0.002, 'e': 0.11394948988008788}",20,0,-129.6874990450848,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
1088,False,"{'a': 0.002, 'e': 0.11372181864745078}",25,0,-98.28512761146554,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
1089,False,"{'a': 0.002, 'e': 0.11349460230223983}",25,0,-40.372943758450845,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
1090,False,"{'a': 0.002, 'e': 0.11326783993558948}",20,0,-134.67970626687534,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
1091,False,"{'a': 0.002, 'e': 0.11304153064044985}",25,3,-71.30989942490845,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.11281567351158354}",20,0,-168.35866859676185,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 3}",0
1093,False,"{'a': 0.002, 'e': 0.11259026764556165}",20,0,-97.0153279258935,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
1094,False,"{'a': 0.002, 'e': 0.11236531214076052}",25,0,-89.17340720980378,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
1095,False,"{'a': 0.002, 'e': 0.11214080609735771}",20,0,-47.76834489874157,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1096,False,"{'a': 0.002, 'e': 0.11191674861732888}",25,0,-231.7481892564785,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 6}",0
1097,False,"{'a': 0.002, 'e': 0.11169313880444368}",35,0,-112.59815492448305,"{0: 27, 1: 3, 2: 1, 3: 2, 4: 2}",0
1098,False,"{'a': 0.002, 'e': 0.11146997576426268}",20,0,-50.61445000459442,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1099,False,"{'a': 0.002, 'e': 0.1112472586041333}",20,0,-85.2408818504388,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1100,False,"{'a': 0.002, 'e': 0.11102498643318673}",30,3,-163.01170332234284,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 3}",1
